@relation 'wine-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-V_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A12-N200-T1.0E-4-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 8 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10-weka.filters.unsupervised.instance.RemovePercentage-P70.0-V'

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute class {0,1,2,3,4,5,6,7,8,9,10}
@attribute cluster {cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8}

@data
-0.013262,-0.037593,-0.05031,-0.082267,0.009342,-0.00803,0.049126,0.016283,-0.025195,0.004903,-0.027687,7,cluster1
-0.001289,-0.010371,-0.035757,-0.067949,-0.00395,0.013973,0.018902,0.020948,-0.044341,-0.003387,-0.024227,5,cluster2
-0.001289,-0.010371,-0.035757,-0.067949,-0.00395,0.013973,0.018902,0.020948,-0.044341,-0.003387,-0.024227,5,cluster2
-0.000582,0.00319,-0.049989,-0.059666,-0.004018,-0.004517,0.027591,0.017766,-0.057651,0.008673,-0.026026,5,cluster2
-0.01957,-0.010342,-0.03205,-0.050808,0.009347,0.012816,0.034892,-0.01434,-0.022137,0.017033,-0.007417,6,cluster6
-0.001133,-0.030135,-0.042252,-0.073108,0.006412,0.012816,0.039223,-0.003611,-0.017264,0.008341,-0.030217,5,cluster1
-0.009212,-0.036944,-0.042986,-0.037302,0.013438,0.019562,0.005897,-0.011761,-0.00534,-0.013383,-0.001817,5,cluster5
-0.011795,-0.043901,-0.055161,-0.089792,0.005692,-0.006375,0.045198,0.011283,-0.016684,0.000041,-0.03806,6,cluster1
-0.042104,-0.030411,-0.041159,-0.063419,0.004404,-0.005095,0.025442,0.002447,-0.019967,0.000329,-0.018181,8,cluster4
-0.034088,-0.013813,-0.036931,-0.070314,-0.008496,-0.00319,0.029363,0.02245,-0.051144,-0.005543,-0.004859,4,cluster2
-0.021097,-0.019259,-0.034144,-0.074495,0.005432,-0.004885,0.008713,0.008972,-0.029788,0.010948,-0.011858,6,cluster2
-0.022185,-0.01029,-0.048376,-0.051969,0.007106,-0.002788,0.017947,0.004789,-0.012035,-0.035837,0.002552,5,cluster6
-0.021264,-0.029921,-0.034912,-0.069809,-0.000946,0.00519,0.004323,-0.020256,-0.001603,0.004116,-0.00384,6,cluster8
-0.048058,-0.01151,-0.052709,-0.04215,0.03415,0.050145,0.030916,0.046867,0.01775,0.027836,-0.011099,5,cluster7
-0.031542,-0.029772,-0.05687,-0.062415,-0.013347,-0.010395,0.023872,0.022735,-0.049937,0.006167,-0.032866,6,cluster2
0.010891,-0.020312,-0.062006,-0.065082,0.009747,0.004685,0.013155,0.008939,0.012336,0.013905,-0.023927,5,cluster3
-0.018315,-0.009873,-0.053019,-0.055275,-0.030779,0.005129,0.017584,-0.003415,-0.013962,-0.002617,-0.015167,6,cluster3
-0.023112,-0.031009,-0.050232,-0.058815,0.004897,-0.007144,0.015522,0.002423,-0.004974,-0.005637,-0.028497,6,cluster4
-0.010747,-0.041289,-0.045911,-0.085087,0.019218,-0.003586,0.031914,0.00461,-0.008692,0.003453,-0.035209,6,cluster1
-0.016414,-0.039626,-0.047172,-0.083826,0.021165,-0.008225,0.033417,0.007699,-0.009145,0.000087,-0.04042,7,cluster1
-0.006278,-0.018338,-0.045455,-0.052883,0.013812,0.001959,0.007064,0.009054,-0.014819,-0.008536,-0.003206,5,cluster5
0.010891,-0.020312,-0.062006,-0.065082,0.009747,0.004685,0.013155,0.008939,0.012336,0.013905,-0.023927,5,cluster3
-0.023396,-0.012759,-0.039955,-0.040195,0.001892,0.016125,0.024047,-0.011156,0.00179,-0.019,0.005595,5,cluster6
-0.015639,-0.021739,-0.056717,-0.054718,-0.01896,-0.003279,0.034488,0.00985,-0.030365,0.010262,-0.029699,6,cluster3
-0.023396,-0.012759,-0.039955,-0.040195,0.001892,0.016125,0.024047,-0.011156,0.00179,-0.019,0.005595,5,cluster6
0.000087,-0.014801,-0.048455,-0.070997,-0.009587,0.010276,0.01512,-0.007535,0.005478,0.002403,-0.031203,5,cluster3
-0.011626,-0.001076,-0.043271,-0.055303,-0.001727,0.000226,0.020858,-0.01525,-0.003232,0.014528,-0.009057,6,cluster3
-0.011626,-0.001076,-0.043271,-0.055303,-0.001727,0.000226,0.020858,-0.01525,-0.003232,0.014528,-0.009057,6,cluster3
-0.019201,-0.011732,-0.049759,-0.054661,0.0101,-0.014848,0.017295,0.008809,-0.011861,-0.020834,-0.001569,6,cluster6
-0.024393,-0.043913,-0.051593,-0.096092,0.022675,-0.022068,0.034951,0.036145,-0.025343,-0.025921,-0.011455,7,cluster1
-0.011421,-0.011989,-0.057609,-0.029395,0.015713,-0.005474,0.00698,0.011879,-0.026362,-0.00984,-0.005984,5,cluster5
-0.009859,-0.00113,-0.046198,-0.055558,-0.002708,-0.000363,0.020337,-0.016277,-0.001101,0.015478,-0.008669,6,cluster3
0.007836,-0.032733,-0.052659,-0.04252,0.009573,0.009109,-0.003369,-0.007958,-0.005831,-0.00746,-0.029689,4,cluster5
0.007504,-0.032764,-0.051248,-0.04435,0.014145,0.008482,-0.000261,-0.005388,-0.009536,-0.006806,-0.026507,6,cluster5
-0.00435,-0.018712,-0.051261,-0.052964,-0.015212,-0.003549,0.019266,-0.002775,-0.017867,0.005131,-0.031914,6,cluster3
-0.013726,-0.014126,-0.046848,-0.044247,-0.00367,-0.001913,0.019558,-0.014281,-0.020347,-0.003143,-0.016993,7,cluster6
-0.00435,-0.018712,-0.051261,-0.052964,-0.015212,-0.003549,0.019266,-0.002775,-0.017867,0.005131,-0.031914,6,cluster3
-0.029536,-0.0569,-0.064985,-0.04709,0.023666,0.054049,0.01308,0.054751,0.002657,0.038084,-0.009418,6,cluster7
0.007504,-0.032764,-0.051248,-0.04435,0.014145,0.008482,-0.000261,-0.005388,-0.009536,-0.006806,-0.026507,6,cluster5
-0.044128,-0.031671,-0.058607,-0.063721,-0.012653,-0.033217,0.007361,0.014425,-0.012471,-0.002545,-0.031079,7,cluster4
-0.034348,-0.050352,-0.046916,-0.077843,0.000136,-0.013953,0.029583,0.007354,-0.024704,-0.019463,-0.024451,7,cluster1
-0.01313,-0.043846,-0.045633,-0.086501,0.002994,0.007068,0.051014,-0.00317,-0.024763,-0.01321,-0.033648,6,cluster1
0.001588,-0.039576,-0.047575,-0.054499,0.016334,-0.00496,-0.006726,0.004485,-0.010285,-0.003852,-0.040728,7,cluster5
0.00372,-0.038336,-0.048296,-0.055336,0.014397,-0.007297,-0.007409,0.002896,-0.011695,-0.005651,-0.041089,6,cluster5
-0.040442,-0.010161,-0.068526,-0.04517,-0.012938,-0.038073,0.005502,0.014246,-0.017182,-0.002055,-0.027451,7,cluster4
-0.044128,-0.031671,-0.058607,-0.063721,-0.012653,-0.033217,0.007361,0.014425,-0.012471,-0.002545,-0.031079,7,cluster4
-0.007475,-0.014142,-0.056388,-0.064385,-0.001557,-0.001656,0.024004,-0.012189,-0.00906,0.011228,-0.006944,6,cluster3
-0.034348,-0.050352,-0.046916,-0.077843,0.000136,-0.013953,0.029583,0.007354,-0.024704,-0.019463,-0.024451,7,cluster1
-0.022958,-0.003434,-0.03379,-0.047188,0.007484,-0.001483,0.030981,-0.014784,-0.023232,0.016589,-0.013934,6,cluster6
-0.022958,-0.003434,-0.03379,-0.047188,0.007484,-0.001483,0.030981,-0.014784,-0.023232,0.016589,-0.013934,6,cluster6
-0.037951,-0.019651,-0.044539,-0.027854,0.012494,-0.009085,0.000525,-0.006188,-0.016959,-0.021309,-0.022539,6,cluster6
-0.023363,-0.009104,-0.043298,-0.076158,0.006536,-0.005931,0.028166,0.000894,-0.009287,0.010338,-0.034902,6,cluster3
-0.022958,-0.003434,-0.03379,-0.047188,0.007484,-0.001483,0.030981,-0.014784,-0.023232,0.016589,-0.013934,6,cluster6
-0.037951,-0.019651,-0.044539,-0.027854,0.012494,-0.009085,0.000525,-0.006188,-0.016959,-0.021309,-0.022539,6,cluster6
-0.013783,-0.024581,-0.059317,-0.050533,-0.026745,-0.004597,0.020141,0.007136,-0.02682,0.010381,-0.014519,7,cluster3
-0.0255,-0.03185,-0.044161,-0.066248,0.010673,-0.000287,0.019137,-0.001497,-0.018966,0.001373,-0.007398,7,cluster8
-0.0255,-0.03185,-0.044161,-0.066248,0.010673,-0.000287,0.019137,-0.001497,-0.018966,0.001373,-0.007398,7,cluster8
-0.0255,-0.03185,-0.044161,-0.066248,0.010673,-0.000287,0.019137,-0.001497,-0.018966,0.001373,-0.007398,7,cluster8
-0.011689,-0.03868,-0.050492,-0.082069,0.013573,-0.002528,0.042044,0.002381,-0.008717,-0.001483,-0.045488,7,cluster1
-0.030605,-0.056116,-0.070865,-0.045216,-0.031833,-0.00407,-0.019485,0.008746,-0.015482,-0.002321,-0.010244,6,cluster4
0.021484,-0.028576,-0.063474,-0.045972,0.003007,0.012654,0.004976,0.008714,-0.017239,0.021388,-0.02338,5,cluster3
-0.003595,-0.031153,-0.056139,-0.034762,0.00535,0.007277,0.019933,-0.016784,-0.015224,0.009776,0.016051,6,cluster6
-0.032828,-0.032245,-0.052663,-0.052771,-0.018936,-0.00808,0.007867,0.008085,-0.021856,0.008145,-0.032474,6,cluster4
-0.018204,-0.037829,-0.057218,-0.078533,0.000841,-0.008189,0.03748,0.018517,-0.016985,-0.010024,-0.021592,7,cluster1
-0.032828,-0.032245,-0.052663,-0.052771,-0.018936,-0.00808,0.007867,0.008085,-0.021856,0.008145,-0.032474,6,cluster4
0.021484,-0.028576,-0.063474,-0.045972,0.003007,0.012654,0.004976,0.008714,-0.017239,0.021388,-0.02338,5,cluster3
-0.003595,-0.031153,-0.056139,-0.034762,0.00535,0.007277,0.019933,-0.016784,-0.015224,0.009776,0.016051,6,cluster6
-0.025157,-0.025017,-0.045439,-0.060911,0.00369,0.003717,0.013849,0.000561,-0.015466,-0.001285,-0.028686,6,cluster4
-0.026886,-0.026204,-0.051386,-0.05984,-0.013695,-0.005054,0.021595,0.012369,-0.026874,-0.00152,-0.031913,6,cluster4
-0.011689,-0.03868,-0.050492,-0.082069,0.013573,-0.002528,0.042044,0.002381,-0.008717,-0.001483,-0.045488,7,cluster1
-0.030605,-0.056116,-0.070865,-0.045216,-0.031833,-0.00407,-0.019485,0.008746,-0.015482,-0.002321,-0.010244,6,cluster4
-0.01968,-0.013486,-0.055116,-0.052322,0.007726,-0.011633,0.018332,0.01646,-0.00677,-0.023619,-0.004974,6,cluster6
-0.016274,-0.018921,-0.06366,-0.014968,-0.001414,0.002114,0.004381,-0.019123,-0.014526,-0.006614,-0.004347,6,cluster6
-0.00508,-0.007433,-0.041618,-0.069714,-0.019545,0.016278,0.010645,0.00001,-0.005579,-0.000568,-0.001958,5,cluster3
-0.020211,-0.003551,-0.038311,-0.056907,0.012085,-0.001482,0.008532,0.012954,-0.015972,-0.01174,-0.003335,5,cluster6
-0.012518,-0.023423,-0.052042,-0.074589,-0.005919,-0.007323,0.020005,0.000128,-0.010657,0.006602,-0.028996,6,cluster3
-0.01539,-0.018948,-0.065124,-0.015096,-0.001905,0.001819,0.004121,-0.019636,-0.013461,-0.00614,-0.004153,6,cluster6
-0.00508,-0.007433,-0.041618,-0.069714,-0.019545,0.016278,0.010645,0.00001,-0.005579,-0.000568,-0.001958,5,cluster3
0.002678,0.002286,-0.044591,-0.061893,-0.021854,0.01661,0.009197,0.005108,-0.008654,-0.001666,0.008635,4,cluster3
-0.020211,-0.003551,-0.038311,-0.056907,0.012085,-0.001482,0.008532,0.012954,-0.015972,-0.01174,-0.003335,5,cluster6
-0.048555,-0.031539,-0.039744,-0.0433,-0.001668,-0.012216,0.002203,-0.008802,-0.030437,-0.014402,-0.010685,6,cluster4
-0.026629,-0.028645,-0.048514,-0.068421,0.00881,-0.012795,0.02261,0.00691,-0.005185,-0.001694,-0.030942,6,cluster1
-0.019011,-0.052224,-0.0552,-0.074067,0.012266,-0.023546,0.017835,0.011304,-0.020124,0.006591,-0.017802,6,cluster1
-0.048555,-0.031539,-0.039744,-0.0433,-0.001668,-0.012216,0.002203,-0.008802,-0.030437,-0.014402,-0.010685,6,cluster4
0.005986,-0.01248,-0.047931,-0.057413,-0.016849,0.015411,-0.001216,0.002142,-0.00433,-0.007198,-0.037191,5,cluster3
-0.007786,-0.030221,-0.044428,-0.06482,0.007037,-0.004499,0.025512,-0.008282,-0.00988,-0.006586,-0.021831,6,cluster3
0.001059,-0.025401,-0.047489,-0.068418,0.003391,-0.007608,0.025513,-0.00107,-0.031911,0.011159,-0.033419,5,cluster3
0.023021,-0.032592,-0.058653,-0.050455,0.006173,0.01391,0.002196,0.008865,-0.015495,0.018369,-0.01983,5,cluster5
-0.015795,-0.020512,-0.038066,-0.046789,-0.01333,0.012176,0.021922,-0.023242,-0.017791,-0.018719,0.011902,5,cluster6
-0.014723,-0.038372,-0.041725,-0.066444,-0.004476,-0.004181,0.007754,-0.001275,-0.033628,-0.010896,-0.021609,6,cluster4
-0.015795,-0.020512,-0.038066,-0.046789,-0.01333,0.012176,0.021922,-0.023242,-0.017791,-0.018719,0.011902,5,cluster6
-0.005191,-0.003534,-0.039215,-0.066492,0.001544,0.000295,0.008082,0.013124,-0.018744,-0.013622,-0.036023,5,cluster2
-0.005861,-0.001463,-0.040104,-0.066469,0.004525,-0.000546,0.009967,0.015509,-0.018698,-0.012096,-0.035093,5,cluster2
-0.003752,-0.002702,-0.047844,-0.054224,0.002712,0.000002,0.000378,0.002471,-0.00557,0.001656,-0.037035,5,cluster3
-0.019345,-0.003447,-0.042734,-0.050592,0.000452,-0.000166,0.010853,-0.005838,-0.005257,0.000673,-0.013652,5,cluster6
-0.011582,-0.008268,-0.040382,-0.031236,-0.015581,0.022463,0.02789,-0.018973,-0.024887,-0.009279,-0.006431,7,cluster6
-0.011582,-0.008268,-0.040382,-0.031236,-0.015581,0.022463,0.02789,-0.018973,-0.024887,-0.009279,-0.006431,7,cluster6
-0.011582,-0.008268,-0.040382,-0.031236,-0.015581,0.022463,0.02789,-0.018973,-0.024887,-0.009279,-0.006431,7,cluster6
-0.013203,-0.007687,-0.048003,-0.03562,-0.008621,0.0201,0.026955,-0.022977,-0.023567,-0.011959,-0.006946,7,cluster6
-0.036236,-0.031058,-0.052945,-0.039229,-0.007794,-0.011475,0.026663,-0.00579,-0.025698,-0.005524,-0.007766,6,cluster6
-0.036236,-0.031058,-0.052945,-0.039229,-0.007794,-0.011475,0.026663,-0.00579,-0.025698,-0.005524,-0.007766,6,cluster6
-0.011582,-0.008268,-0.040382,-0.031236,-0.015581,0.022463,0.02789,-0.018973,-0.024887,-0.009279,-0.006431,7,cluster6
-0.009018,-0.035598,-0.050875,-0.066349,-0.003486,0.000766,0.05003,-0.00347,-0.026132,-0.012291,-0.011646,6,cluster1
-0.019345,-0.003447,-0.042734,-0.050592,0.000452,-0.000166,0.010853,-0.005838,-0.005257,0.000673,-0.013652,5,cluster6
-0.011582,-0.008268,-0.040382,-0.031236,-0.015581,0.022463,0.02789,-0.018973,-0.024887,-0.009279,-0.006431,7,cluster6
-0.013203,-0.007687,-0.048003,-0.03562,-0.008621,0.0201,0.026955,-0.022977,-0.023567,-0.011959,-0.006946,7,cluster6
-0.0174,-0.028098,-0.038025,-0.072895,0.006497,-0.001141,0.027101,-0.0034,-0.010163,-0.025915,0.00172,5,cluster1
-0.036236,-0.031058,-0.052945,-0.039229,-0.007794,-0.011475,0.026663,-0.00579,-0.025698,-0.005524,-0.007766,6,cluster6
-0.016164,-0.03064,-0.055163,-0.059249,-0.016178,-0.008835,0.017127,0.005027,-0.028446,0.010297,-0.030089,6,cluster3
-0.017477,0.002083,-0.038528,-0.080632,-0.007631,0.000331,0.029035,0.011148,-0.011389,-0.002763,0.009575,5,cluster3
-0.008463,-0.025322,-0.045159,-0.079395,0.006753,-0.003641,0.014597,0.016428,-0.029982,-0.005037,-0.022004,6,cluster2
-0.012353,-0.02941,-0.048213,-0.099863,0.010916,-0.008644,0.027773,-0.004699,-0.009267,0.012537,-0.02056,5,cluster1
-0.045611,-0.061666,-0.047679,-0.086657,0.006712,-0.020971,0.023192,0.016253,-0.014932,-0.030801,0.001733,8,cluster1
-0.025334,-0.022017,-0.045417,-0.071674,0.033921,-0.008558,0.04646,0.024854,-0.016539,-0.015087,-0.024164,6,cluster1
-0.025334,-0.022017,-0.045417,-0.071674,0.033921,-0.008558,0.04646,0.024854,-0.016539,-0.015087,-0.024164,6,cluster1
-0.022006,-0.013754,-0.049301,-0.05478,0.018189,-0.005783,0.038772,-0.008461,-0.012778,0.003171,-0.011889,6,cluster6
-0.011326,-0.014777,-0.048553,-0.056753,0.003639,0.000565,0.01256,-0.005221,-0.004784,-0.00564,-0.019212,5,cluster6
-0.058476,-0.025878,-0.046347,-0.035029,0.000169,-0.019069,0.003089,-0.00264,-0.028481,-0.009505,-0.015494,7,cluster4
0.009991,0.007263,-0.038223,-0.06909,-0.007411,0.014336,0.003372,0.0072,-0.009558,0.00543,-0.004491,5,cluster3
-0.011692,-0.011509,-0.044715,-0.068896,0.000737,0.015446,0.030114,0.000729,-0.015423,0.001418,0.010088,4,cluster3
-0.013963,-0.001173,-0.06484,-0.044585,-0.000952,-0.009785,0.022293,-0.00894,-0.00977,0.007219,0.003503,6,cluster6
-0.016141,-0.025015,-0.044353,-0.076629,-0.0095,0.001159,0.011363,-0.003299,-0.004586,0.006899,-0.023599,6,cluster3
-0.00255,-0.015858,-0.061411,-0.067214,0.002685,0.002217,0.025049,-0.008484,-0.006635,0.016166,-0.001939,6,cluster3
-0.01779,-0.024564,-0.04919,-0.059664,0.00127,0.000167,0.018691,-0.01063,-0.005264,-0.001013,-0.018924,6,cluster3
0.00603,-0.016786,-0.044794,-0.068884,0.011407,0.0095,0.00479,0.001687,-0.002441,-0.002443,-0.039497,5,cluster3
-0.012696,-0.032691,-0.046668,-0.068977,0.00913,0.012306,0.057463,-0.006022,-0.016421,-0.008887,-0.002647,8,cluster1
-0.017133,-0.030195,-0.041512,-0.073109,-0.004795,0.008925,0.031784,0.010508,-0.031336,0.005714,-0.016118,6,cluster1
0.003365,-0.003164,-0.05306,-0.049816,-0.001556,0.005947,0.00965,0.008376,-0.02842,0.026208,-0.014643,6,cluster3
0.002765,-0.010041,-0.055241,-0.054685,0.006059,0.00337,0.010971,0.006149,-0.020968,0.027426,-0.017662,6,cluster3
-0.017689,-0.027347,-0.041954,-0.072652,-0.006422,0.008136,0.030168,0.008431,-0.029621,0.004955,-0.017226,6,cluster3
-0.005209,-0.003755,-0.063158,-0.034497,-0.011666,0.016359,0.019169,0.002333,-0.011167,-0.007255,-0.022978,6,cluster6
-0.016278,-0.015048,-0.03242,-0.056799,0.005564,0.014914,0.029537,-0.016365,-0.014678,0.021041,-0.00745,6,cluster3
-0.025312,-0.045895,-0.056085,-0.077683,-0.009445,-0.010622,0.034245,0.00452,-0.021294,-0.003973,-0.027061,7,cluster1
-0.016278,-0.015048,-0.03242,-0.056799,0.005564,0.014914,0.029537,-0.016365,-0.014678,0.021041,-0.00745,6,cluster3
-0.006651,-0.025032,-0.042089,-0.0669,0.01251,0.008975,0.026353,-0.007841,-0.016419,0.004269,-0.031133,5,cluster3
0.006762,-0.004825,-0.043962,-0.073163,0.005372,0.006071,0.01107,0.023387,-0.005667,-0.00291,0.000269,6,cluster3
-0.021172,-0.004367,-0.040781,-0.061299,0.022569,-0.00156,0.023749,0.00851,-0.012324,-0.010499,-0.013859,5,cluster6
-0.003703,-0.032975,-0.04391,-0.081541,0.011786,-0.0079,0.032288,-0.003371,-0.009866,0.008053,-0.014187,7,cluster1
-0.006024,-0.03813,-0.049454,-0.093885,0.012905,-0.003505,0.04308,0.019406,-0.026267,-0.007291,-0.011297,7,cluster1
-0.001937,-0.033529,-0.053121,-0.060952,0.007893,-0.008796,0.018379,0.015858,-0.025211,0.005006,-0.02864,7,cluster2
0.005404,-0.035343,-0.064577,-0.036363,0.000276,-0.019072,-0.007985,0.003321,-0.002503,0.017917,-0.024975,5,cluster5
-0.02756,-0.034718,-0.05719,-0.067569,0.015856,0.001872,0.058631,-0.014722,-0.023333,-0.025085,-0.011608,6,cluster1
-0.011596,-0.036,-0.050023,-0.071355,0.02249,-0.014734,0.036062,0.009803,-0.026518,0.009834,-0.026789,6,cluster1
-0.042088,-0.03158,-0.03168,-0.081876,0.016669,-0.017367,-0.008882,-0.010871,0.014316,0.004369,-0.022734,6,cluster8
-0.017005,-0.033169,-0.043841,-0.074096,-0.00933,-0.004783,0.017264,-0.004181,-0.004776,0.016196,-0.016964,6,cluster3
-0.022484,-0.026051,-0.042123,-0.068025,-0.005993,-0.007193,0.017743,-0.001133,-0.010259,0.012099,-0.021421,6,cluster3
-0.023538,-0.028054,-0.04296,-0.065601,-0.00564,-0.00873,0.016521,-0.000493,-0.013292,0.016244,-0.024315,6,cluster3
-0.017003,-0.031521,-0.045739,-0.074443,0.001492,-0.003261,0.033054,0.016041,-0.031392,0.005108,-0.030048,6,cluster1
-0.022087,-0.014582,-0.039841,-0.041537,0.003139,0.018322,0.025076,-0.010279,0.004189,-0.019011,0.007884,6,cluster6
-0.032949,-0.01704,-0.043588,-0.036739,-0.007285,0.00628,0.021673,-0.017584,-0.004696,-0.014504,0.000642,6,cluster6
-0.017889,-0.008227,-0.052701,-0.050767,-0.013587,-0.000743,0.015757,-0.004506,-0.011472,0.001721,-0.027776,5,cluster3
-0.018215,-0.006905,-0.052494,-0.052016,-0.01287,-0.002189,0.015382,-0.00374,-0.011531,0.001181,-0.027039,5,cluster3
-0.01906,-0.020484,-0.042663,-0.062461,0.021904,0.00521,0.003026,0.001735,-0.005183,-0.013493,-0.035181,5,cluster8
-0.004825,-0.047036,-0.048638,-0.096582,0.019417,-0.008786,0.053872,-0.000071,-0.025473,0.002098,-0.016868,7,cluster1
-0.006804,-0.038984,-0.050298,-0.068749,-0.016891,0.000049,0.010809,0.008538,-0.019546,-0.010708,-0.031497,6,cluster4
-0.006031,0.00132,-0.025855,-0.05449,0.024148,0.010068,0.015016,-0.00387,-0.014542,-0.016486,-0.028722,5,cluster6
-0.021169,-0.037412,-0.036246,-0.08147,0.018955,0.000883,0.050367,-0.002082,-0.023589,0.001901,-0.018836,6,cluster1
-0.03806,-0.036898,-0.026041,-0.083916,0.009922,-0.003118,-0.005004,-0.006443,0.001931,0.001783,-0.020934,5,cluster8
-0.009962,-0.053493,-0.038135,-0.108922,0.033624,-0.011037,0.0304,0.024231,0.002157,-0.027036,-0.009141,6,cluster1
-0.01028,-0.043821,-0.043351,-0.090366,0.005121,0.008376,0.037179,0.000948,-0.023656,0.012463,-0.02779,6,cluster1
-0.030055,-0.022115,-0.053687,-0.045799,-0.001961,-0.004472,0.025489,0.004364,-0.016255,-0.01214,-0.013457,6,cluster6
-0.024095,-0.02417,-0.048184,-0.059655,0.006951,-0.004057,0.022499,-0.003947,-0.003893,-0.00064,-0.014129,6,cluster6
-0.02254,-0.013648,-0.048674,-0.057751,0.022113,-0.006309,0.040475,-0.002561,-0.010005,0.007496,-0.01588,6,cluster1
-0.030882,-0.021299,-0.052595,-0.044216,-0.001122,-0.004122,0.025415,0.002406,-0.015242,-0.012945,-0.018048,6,cluster6
-0.027719,-0.021774,-0.053149,-0.052737,0.002995,-0.005233,0.021864,0.005226,-0.02016,0.005904,-0.031701,7,cluster3
-0.017527,-0.029163,-0.037154,-0.051826,-0.010459,0.026468,0.020321,-0.027237,-0.004753,-0.006275,0.000414,6,cluster6
0.004699,-0.031724,-0.041267,-0.066931,-0.00481,0.024897,-0.004664,0.007359,-0.015455,-0.040905,-0.015023,5,cluster4
-0.017527,-0.029163,-0.037154,-0.051826,-0.010459,0.026468,0.020321,-0.027237,-0.004753,-0.006275,0.000414,6,cluster6
0.011768,-0.016464,-0.055631,-0.048666,0.016958,-0.005915,-0.000805,0.007433,-0.006129,0.005392,-0.035321,5,cluster5
0.003154,-0.017147,-0.059602,-0.044429,0.026245,-0.012174,0.00425,0.004449,-0.010366,0.002781,-0.023394,5,cluster5
0.004883,-0.016704,-0.061136,-0.044747,0.029089,-0.014442,0.003598,0.00734,-0.012719,0.002796,-0.022397,5,cluster5
-0.00886,-0.006031,-0.045384,-0.031091,-0.01202,0.023422,0.021904,-0.014987,-0.022274,-0.010728,-0.018727,7,cluster6
-0.00886,-0.006031,-0.045384,-0.031091,-0.01202,0.023422,0.021904,-0.014987,-0.022274,-0.010728,-0.018727,7,cluster6
-0.00886,-0.006031,-0.045384,-0.031091,-0.01202,0.023422,0.021904,-0.014987,-0.022274,-0.010728,-0.018727,7,cluster6
-0.00886,-0.006031,-0.045384,-0.031091,-0.01202,0.023422,0.021904,-0.014987,-0.022274,-0.010728,-0.018727,7,cluster6
-0.00886,-0.006031,-0.045384,-0.031091,-0.01202,0.023422,0.021904,-0.014987,-0.022274,-0.010728,-0.018727,7,cluster6
-0.005512,-0.031137,-0.034272,-0.065313,0.004663,0.020586,0.01378,0.008051,-0.018662,0.006457,-0.027082,5,cluster3
-0.016175,-0.029205,-0.045852,-0.086347,0.008871,-0.003101,0.032156,-0.004763,-0.014096,0.014016,-0.034599,6,cluster1
-0.015879,-0.029662,-0.045051,-0.079018,0.020579,-0.010545,0.038622,0.004294,-0.024471,0.009829,-0.042597,7,cluster1
-0.00886,-0.006031,-0.045384,-0.031091,-0.01202,0.023422,0.021904,-0.014987,-0.022274,-0.010728,-0.018727,7,cluster6
-0.026976,-0.044853,-0.051461,-0.068051,-0.007617,-0.0098,0.015656,0.009543,-0.021164,0.005978,-0.028155,5,cluster4
-0.018909,-0.045116,-0.034779,-0.080807,0.005632,0.022631,0.01878,0.005266,-0.004348,-0.01977,-0.035806,6,cluster1
-0.006904,-0.041446,-0.040427,-0.068936,0.0099,0.005862,0.012551,0.013128,-0.012853,-0.010263,-0.033797,7,cluster1
-0.031813,-0.010992,-0.058364,-0.04697,-0.003215,-0.021432,0.000782,0.016421,-0.01892,0.000976,-0.028231,6,cluster4
-0.020563,-0.028148,-0.045732,-0.061339,-0.006205,-0.013192,0.001764,0.006056,-0.015403,0.00569,-0.019313,6,cluster4
-0.00985,-0.022968,-0.055401,-0.058956,0.006109,-0.012378,0.030523,-0.003461,-0.010698,0.010178,-0.033563,7,cluster3
-0.043986,-0.015632,-0.047833,-0.026324,0.017616,-0.017566,0.005135,-0.004092,-0.014357,-0.01191,-0.011068,5,cluster6
0.001254,-0.040097,-0.057453,-0.034235,0.016671,0.003397,0.007518,-0.004851,-0.018345,0.006096,0.006746,6,cluster5
-0.027894,-0.038462,-0.044863,-0.077929,0.003385,-0.012898,0.016645,0.009345,-0.014282,0.008269,-0.012342,7,cluster4
-0.033725,-0.049665,-0.045683,-0.084141,0.00049,-0.010306,0.02516,0.01218,-0.016171,-0.001255,-0.013876,7,cluster1
-0.043986,-0.015632,-0.047833,-0.026324,0.017616,-0.017566,0.005135,-0.004092,-0.014357,-0.01191,-0.011068,5,cluster6
-0.025911,-0.024081,-0.047291,-0.064859,-0.017298,-0.005961,0.001507,0.018792,-0.036079,0.007055,-0.007721,5,cluster4
-0.016507,-0.037526,-0.056887,-0.073063,0.004418,-0.015088,0.029336,0.00597,-0.013834,0.009718,-0.031275,6,cluster1
