@relation cars-weka.filters.unsupervised.instance.Resample-S0-Z30.0-no-replacement-weka.filters.supervised.attribute.NominalToBinary_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A22-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute Source_8 numeric
@attribute Source_9 numeric
@attribute Source_10 numeric
@attribute Source_11 numeric
@attribute Source_12 numeric
@attribute Source_13 numeric
@attribute Source_14 numeric
@attribute Source_15 numeric
@attribute Source_16 numeric
@attribute Source_17 numeric
@attribute Source_18 numeric
@attribute Source_19 numeric
@attribute Source_20 numeric
@attribute class {1,2,3,4}

@data
0.024097,0.007671,0.000025,-0.030232,0.000372,0.00197,-0.038075,-0.032122,0.00544,-0.015592,-0.039638,-0.047872,0.000782,0.01997,-0.017436,0.013389,-0.043422,0.005099,-0.022899,0.028915,-0.024232,3
-0.001213,-0.004179,0.005721,-0.018564,0.018508,0.000046,-0.01968,-0.023878,0.020419,-0.022491,-0.042977,-0.032216,0.015042,-0.001856,-0.011026,0.050451,-0.037454,-0.003233,-0.020951,0.011873,-0.023853,4
0.034867,0.008166,0.050431,0.0224,0.015046,0.000747,-0.041092,-0.012152,-0.003039,-0.027788,-0.033585,-0.028858,0.023157,-0.007165,-0.013935,0.005217,-0.029733,-0.012493,-0.00542,0.024135,-0.009573,1
0.010506,0.014864,0.03453,0.013663,0.013625,0.019089,-0.022366,-0.011671,0.004794,-0.022491,-0.028328,-0.051198,0.022366,-0.025293,-0.013955,0.035803,-0.028665,-0.018858,-0.015946,0.009432,-0.006275,4
0.048539,-0.030896,0.014298,0.017518,0.010652,-0.00853,0.009201,0.000544,0.023817,-0.023027,-0.042374,-0.005787,0.004114,0.024085,-0.022724,-0.001619,-0.039498,0.004109,-0.033741,-0.001622,-0.006643,1
0.024178,-0.024198,-0.001603,0.00878,0.00923,0.009811,0.027927,0.001024,0.03165,-0.017731,-0.037117,-0.028127,0.003323,0.005957,-0.022744,0.028967,-0.03843,-0.002256,-0.044267,-0.016325,-0.003345,3
0.04268,-0.028455,0.020158,-0.025451,0.026765,-0.002671,-0.00911,-0.003851,0.031141,-0.029253,-0.040909,-0.019398,0.007043,0.03971,-0.016864,0.013029,-0.02485,-0.00761,-0.013599,0.010463,-0.012502,1
0.043628,-0.009907,-0.00144,-0.045857,0.007207,0.017595,-0.008779,-0.011614,0.023995,-0.017057,-0.032314,-0.057393,-0.008007,0.043407,-0.023296,0.006553,-0.029751,-0.005644,-0.026073,0.012802,-0.009583,3
0.018318,-0.021757,0.004257,-0.034189,0.025344,0.015671,0.009617,-0.00337,0.038974,-0.023956,-0.035653,-0.041738,0.006253,0.021582,-0.016885,0.043615,-0.023782,-0.013975,-0.024125,-0.00424,-0.009204,4
0.054399,-0.009412,0.049455,0.006775,0.022859,0.016372,-0.011795,0.007379,0.016492,-0.029253,-0.026749,-0.03838,0.014367,0.016273,-0.019794,-0.000643,-0.018014,-0.022259,-0.00835,0.008022,0.005076,1
0.055347,0.009136,0.027857,-0.013631,0.003301,0.036638,-0.011464,-0.000384,0.009347,-0.017057,-0.018154,-0.076375,-0.000683,0.01997,-0.026225,-0.007119,-0.022915,-0.020292,-0.020824,0.010361,0.007995,3
0.030037,-0.002714,0.033553,-0.001962,0.021438,0.034714,0.006931,0.00786,0.024326,-0.023956,-0.021492,-0.06072,0.013577,-0.001856,-0.019815,0.029944,-0.016946,-0.028624,-0.018876,-0.006681,0.008374,4
0.013383,-0.019177,0.024064,0.017518,-0.051848,-0.008042,0.01506,0.000544,0.047254,-0.033281,-0.034561,0.021313,0.009973,0.00846,0.000714,-0.007479,-0.041451,0.01778,0.003857,-0.007725,-0.003713,1
0.007524,-0.016736,0.029923,-0.027404,-0.035735,-0.002183,-0.00325,-0.003363,0.054578,-0.039507,-0.033585,0.007702,0.012414,0.023109,0.006573,0.008146,-0.026803,0.005085,0.024121,0.00436,-0.009573,1
0.008472,0.001811,0.008326,-0.047811,-0.055293,0.018083,-0.002919,-0.011126,0.047433,-0.027311,-0.024989,-0.030294,-0.002636,0.026806,0.000142,0.00167,-0.031704,0.007052,0.011647,0.006699,-0.006654,1
-0.016838,-0.010038,0.014022,-0.036142,-0.037156,0.016159,0.015476,-0.002882,0.062411,-0.03421,-0.028328,-0.014638,0.011624,0.00498,0.006553,0.038733,-0.025735,-0.00128,0.013595,-0.010343,-0.006275,1
0.019242,0.002307,0.05922,0.004822,-0.039641,0.01686,-0.005936,0.008356,0.03993,-0.039507,-0.018936,-0.01128,0.01925,-0.001306,0.003643,-0.006502,-0.018014,-0.008587,0.029248,0.001674,0.008006,1
0.019242,-0.013318,0.018205,0.02533,-0.03134,-0.015366,0.003342,-0.036566,0.005262,-0.019609,-0.050186,0.025707,0.011926,-0.003259,-0.011982,-0.007479,-0.064889,0.011921,0.007275,-0.007725,-0.03594,1
0.020191,0.005229,-0.003393,0.004924,-0.050898,0.004899,0.003673,-0.044329,-0.001884,-0.007414,-0.041591,-0.012288,-0.003125,0.000438,-0.018413,-0.013955,-0.06979,0.013888,-0.005199,-0.005386,-0.033021,2
-0.005119,-0.00662,0.002303,0.016592,-0.032762,0.002975,0.022068,-0.036085,0.013095,-0.014313,-0.04493,0.003367,0.011136,-0.021387,-0.012002,0.023108,-0.063821,0.005556,-0.003251,-0.022428,-0.032642,3
0.013383,-0.010877,0.024064,-0.019592,-0.015227,-0.009507,-0.014969,-0.041449,0.012586,-0.025835,-0.048233,0.012096,0.014367,0.012366,-0.006122,0.008146,-0.05024,-0.000774,0.027416,0.00436,-0.041799,1
0.014332,0.007671,0.002466,-0.039998,-0.034785,0.010759,-0.014638,-0.049212,0.00544,-0.013639,-0.039638,-0.025899,-0.000683,0.016063,-0.012554,0.00167,-0.055141,0.001192,0.014943,0.006699,-0.03888,3
-0.010979,-0.004179,0.008163,-0.02833,-0.016648,0.008835,0.003757,-0.040968,0.020419,-0.020538,-0.042977,-0.010244,0.013577,-0.005762,-0.006143,0.038733,-0.049173,-0.007139,0.016891,-0.010343,-0.038501,4
0.025102,0.008166,0.053361,0.012635,-0.02011,0.009536,-0.017654,-0.02973,-0.003039,-0.025835,-0.033585,-0.006886,0.021203,-0.011071,-0.009052,-0.006502,-0.041451,-0.016399,0.032665,0.001674,-0.024221,1
0.02605,0.026714,0.031763,-0.007772,-0.039668,0.029802,-0.017324,-0.037493,-0.010185,-0.013639,-0.024989,-0.044881,0.006153,-0.007374,-0.015483,-0.012978,-0.046352,-0.014433,0.020192,0.004013,-0.021302,3
0.014412,-0.024198,0.00035,-0.000986,-0.025926,0.019577,0.051365,-0.016554,0.03165,-0.015778,-0.037117,-0.006154,0.002346,0.00205,-0.017861,0.017248,-0.050149,-0.006163,-0.006669,-0.038542,-0.017994,3
0.032914,-0.028455,0.022111,-0.035217,-0.008391,0.007095,0.014328,-0.020941,0.031141,-0.0273,-0.040909,0.002575,0.005578,0.035804,-0.011982,0.00131,-0.036568,-0.01054,0.023998,-0.011753,-0.027151,1
0.008553,-0.021757,0.00621,-0.043955,-0.009812,0.025436,0.033054,-0.02046,0.038974,-0.022003,-0.035653,-0.019765,0.004788,0.017675,-0.012002,0.031897,-0.035501,-0.016905,0.013473,-0.026457,-0.023853,4
0.044633,-0.009412,0.051408,-0.00299,-0.012297,0.026137,0.011642,-0.009222,0.016492,-0.0273,-0.026749,-0.016407,0.013391,0.012366,-0.014911,-0.012361,-0.029733,-0.024212,0.029248,-0.014439,-0.009573,1
0.045582,0.009136,0.02981,-0.023397,-0.031855,0.046403,0.011973,-0.016985,0.009347,-0.015104,-0.018154,-0.054403,-0.00166,0.016063,-0.021343,-0.018838,-0.034633,-0.022245,0.016774,-0.0121,-0.006654,3
0.020271,-0.002714,0.035507,-0.011728,-0.013719,0.044479,0.030369,-0.008741,0.024326,-0.022003,-0.021492,-0.038747,0.0126,-0.005762,-0.014932,0.018225,-0.028665,-0.030577,0.018722,-0.029142,-0.006275,4
0.032914,-0.005506,0.004533,0.009705,-0.022551,0.010512,0.02092,0.027887,0.037489,0.019453,-0.020889,0.045238,0.004114,-0.003259,-0.004169,0.000334,0.015189,0.050984,-0.008838,0.021816,-0.016409,1
0.008553,0.001192,-0.011368,0.000967,-0.023973,0.028854,0.039646,0.028368,0.045322,0.02475,-0.015633,0.022898,0.003323,-0.021387,-0.00419,0.03092,0.016257,0.044619,-0.019364,0.007113,-0.013111,1
0.027055,-0.003064,0.010392,-0.033264,-0.006438,0.016372,0.002609,0.023981,0.044813,0.013228,-0.019913,0.031627,0.007043,0.012366,0.00169,0.015959,0.030814,0.040241,0.011425,0.033901,-0.022268,1
0.028003,0.015483,-0.011205,-0.05367,-0.025996,0.036638,0.00294,0.016218,0.037667,0.025423,-0.011318,-0.006368,-0.008007,0.016063,-0.004741,0.009483,0.025913,0.042208,-0.001048,0.03624,-0.019349,1
0.002693,0.003634,-0.005509,-0.042001,-0.007859,0.034714,0.021335,0.024462,0.052646,0.018524,-0.014656,0.009288,0.006253,-0.005762,0.00167,0.046545,0.031882,0.033876,0.000899,0.019198,-0.01897,1
0.038774,0.015979,0.039689,-0.001037,-0.010344,0.035415,-0.000076,0.0357,0.030164,0.013228,-0.005264,0.012646,0.014367,-0.011071,-0.001239,0.00131,0.038627,0.026569,0.016552,0.031459,-0.00469,1
0.039722,0.034526,0.018091,-0.021443,-0.029902,0.055681,0.000255,0.027937,0.023019,0.025423,0.003331,-0.02535,-0.000683,-0.007374,-0.007671,-0.005166,0.033726,0.028536,0.004079,0.033798,-0.001771,1
0.038774,-0.000623,-0.001327,0.019471,-0.002043,0.003188,0.009201,-0.009222,-0.003527,0.032637,-0.035538,0.049633,0.006067,-0.013024,-0.017841,0.000334,-0.008248,0.047077,-0.00542,0.021816,-0.048635,1
0.039722,0.017925,-0.022924,-0.000936,-0.021601,0.023454,0.009532,-0.016985,-0.010673,0.044833,-0.026943,0.011637,-0.008984,-0.009327,-0.024272,-0.006142,-0.013149,0.049044,-0.017894,0.024155,-0.045716,2
0.014412,0.006075,-0.017228,0.010733,-0.003465,0.02153,0.027927,-0.008741,0.004306,0.037933,-0.030281,0.027293,0.005276,-0.031153,-0.017861,0.03092,-0.00718,0.040712,-0.015946,0.007113,-0.045337,3
0.032914,0.001819,0.004533,-0.025451,0.01407,0.009048,-0.00911,-0.013617,0.003797,0.026411,-0.034073,0.036022,0.008996,0.002601,-0.011982,0.014982,0.007377,0.034382,0.014721,0.033901,-0.054494,1
0.033863,0.020366,-0.017065,-0.045857,-0.005488,0.029313,-0.008779,-0.02138,-0.003349,0.038607,-0.025478,-0.001973,-0.006054,0.006298,-0.018413,0.008506,0.002476,0.036349,0.002248,0.03624,-0.051576,2
0.008553,0.008517,-0.011368,-0.034189,0.012648,0.027389,0.009617,-0.013136,0.01163,0.031708,-0.028817,0.013682,0.008206,-0.015528,-0.012002,0.045569,0.008445,0.028017,0.004195,0.019198,-0.051197,3
0.044633,0.021838,0.03383,0.006775,0.009187,0.028091,-0.011795,-0.002386,-0.010851,0.026411,-0.018936,0.01704,0.016321,-0.020837,-0.014911,-0.000643,0.015189,0.018757,0.01997,0.031459,-0.036916,1
0.045582,0.040386,0.012232,-0.013631,-0.010371,0.048356,-0.011464,-0.010149,-0.017997,0.038607,-0.010341,-0.020955,0.00127,-0.01714,-0.021343,-0.007119,0.010288,0.020724,0.007497,0.033798,-0.033997,3
0.020271,0.028536,0.017928,-0.001962,0.007766,0.046432,0.006931,-0.001905,-0.003018,0.031708,-0.01368,-0.0053,0.01553,-0.038965,-0.014932,0.029944,0.016257,0.012392,0.009444,0.016756,-0.033619,4
0.060258,-0.017224,-0.00328,0.001893,0.002839,0.018813,0.038498,0.011286,0.014051,0.030684,-0.028702,0.040111,-0.002722,0.010413,-0.0237,-0.007479,0.005424,0.035359,-0.008838,0.005703,-0.033987,1
0.035896,-0.010526,-0.019181,-0.006845,0.001418,0.037155,0.057224,0.011767,0.021884,0.03598,-0.023445,0.017772,-0.003513,-0.007715,-0.023721,0.023108,0.006491,0.028994,-0.019364,-0.009001,-0.030689,1
0.055347,0.003764,-0.019018,-0.061482,-0.000605,0.044938,0.020518,-0.000872,0.01423,0.036654,-0.018642,-0.011495,-0.014843,0.029735,-0.024272,0.000694,0.016148,0.026583,-0.00117,0.020126,-0.036927,2
0.041756,0.010958,0.015975,-0.017587,0.013625,0.062057,0.036228,0.019579,0.01456,0.029755,-0.00782,-0.014821,0.006741,-0.015528,-0.020791,0.022131,0.029929,0.00458,0.006026,0.000643,-0.01897,4
0.030961,-0.019177,0.007462,0.013611,-0.028411,-0.009019,0.005295,0.010309,0.045301,-0.015703,0.006454,0.02766,-0.008582,-0.016931,-0.039325,0.00424,0.017142,0.045124,0.00288,0.009121,-0.007619,1
0.03191,-0.00063,-0.014135,-0.006795,-0.047968,0.011247,0.005626,0.002546,0.038155,-0.003507,0.01505,-0.010335,-0.023632,-0.013233,-0.045757,-0.002236,0.012242,0.047091,-0.009593,0.011459,-0.004701,1
0.025102,-0.016736,0.013322,-0.031311,-0.012297,-0.003159,-0.013016,0.006403,0.052625,-0.021929,0.007431,0.014049,-0.005652,-0.001306,-0.033466,0.019865,0.031791,0.034382,0.023144,0.021206,-0.013479,1
0.02605,0.001811,-0.008276,-0.051717,-0.031855,0.017106,-0.012685,-0.00136,0.04548,-0.009733,0.016026,-0.023946,-0.020703,0.002392,-0.039897,0.013389,0.02689,0.036349,0.01067,0.023544,-0.01056,1
0.00074,-0.010038,-0.002579,-0.040048,-0.013719,0.015182,0.00571,0.006884,0.060458,-0.016632,0.012687,-0.00829,-0.006443,-0.019434,-0.033486,0.050451,0.032859,0.028017,0.012618,0.006502,-0.010181,1
0.036821,0.002307,0.042619,0.000916,-0.016204,0.015884,-0.015701,0.018122,0.037977,-0.021929,0.022079,-0.004933,0.001672,-0.024743,-0.036396,0.005217,0.04058,0.018757,0.028271,0.018764,0.004099,1
0.037769,0.020854,0.021021,-0.01949,-0.035761,0.036149,-0.01537,0.010358,0.030831,-0.009733,0.030675,-0.042928,-0.013379,-0.021046,-0.042827,-0.00126,0.035679,0.020724,0.015797,0.021103,0.007018,1
0.036821,-0.013318,0.001603,0.021424,-0.007903,-0.016343,-0.007401,-0.027777,0.004285,-0.003008,-0.009171,0.032055,-0.006629,-0.026696,-0.052021,0.00424,-0.006295,0.039265,0.006298,0.009121,-0.039846,1
0.037769,0.005229,-0.019995,0.001018,-0.027461,0.003923,-0.00707,-0.03554,-0.00286,0.009188,-0.000575,-0.005941,-0.021679,-0.022999,-0.058452,-0.002236,-0.011196,0.041231,-0.006175,0.011459,-0.036927,2
0.012459,-0.00662,-0.014298,0.012686,-0.009324,0.001999,0.011326,-0.027296,0.012118,0.002289,-0.003914,0.009715,-0.007419,-0.044825,-0.052041,0.034826,-0.005227,0.0329,-0.004228,-0.005583,-0.036548,3
0.030961,-0.010877,0.007462,-0.023498,0.00821,-0.010484,-0.025711,-0.032171,0.01161,-0.009233,-0.007218,0.018444,-0.003699,-0.011071,-0.046161,0.018889,0.008353,0.028523,0.02644,0.021206,-0.045705,1
0.03191,0.007671,-0.014135,-0.043904,-0.011347,0.009782,-0.02538,-0.039935,0.004464,0.002962,0.001378,-0.019551,-0.01875,-0.007374,-0.052593,0.012412,0.003453,0.030489,0.013966,0.023544,-0.042787,2
0.0066,-0.004179,-0.008439,-0.032236,0.006789,0.007858,-0.006985,-0.03169,0.019443,-0.003937,-0.001961,-0.003896,-0.004489,-0.0292,-0.046182,0.049475,0.009421,0.022158,0.015914,0.006502,-0.042408,3
0.04268,0.008166,0.036759,0.008729,0.003328,0.008559,-0.028397,-0.019964,-0.003039,-0.009233,0.007431,-0.000538,0.003625,-0.034509,-0.049091,0.003264,0.017142,0.014851,0.031689,0.018764,-0.028127,1
0.043628,0.026714,0.015162,-0.011678,-0.01623,0.028825,-0.028066,-0.027727,-0.010185,0.002962,0.016026,-0.038533,-0.011425,-0.030812,-0.055522,-0.003213,0.012242,0.016817,0.019215,0.021103,-0.025208,3
0.018318,0.014864,0.020858,-0.000009,0.001906,0.026901,-0.009671,-0.019483,0.004794,-0.003937,0.012687,-0.022878,0.002835,-0.052637,-0.049111,0.03385,0.01821,0.008486,0.021163,0.004061,-0.024829,4
0.056352,-0.030896,-0.00035,0.005799,-0.001067,-0.000718,0.02092,-0.007269,0.021864,-0.004473,-0.001358,0.022533,-0.015418,-0.003259,-0.05788,-0.003572,0.007377,0.029499,0.00288,-0.006993,-0.025198,1
0.03199,-0.024198,-0.016251,-0.002939,-0.002488,0.017624,0.039646,-0.006788,0.029697,0.000824,0.003898,0.000193,-0.016208,-0.021387,-0.057901,0.027014,0.008445,0.023134,-0.007645,-0.021696,-0.0219,3
0.050492,-0.028455,0.005509,-0.039123,0.015046,0.005141,0.002609,-0.011663,0.029188,-0.010698,0.000107,0.008922,-0.012488,0.012366,-0.052021,0.011076,0.022025,0.01778,0.023022,0.005092,-0.031057,1
0.026131,-0.021757,-0.010392,-0.047861,0.013625,0.023483,0.021335,-0.011183,0.037021,-0.005402,0.005363,-0.013417,-0.013279,-0.005762,-0.052041,0.041662,0.023093,0.011415,0.012496,-0.009611,-0.027759,4
0.06316,0.009136,0.013209,-0.027303,-0.008418,0.04445,0.000255,-0.008196,0.007394,0.001498,0.022862,-0.048055,-0.020214,-0.007374,-0.061382,-0.011025,0.02396,0.005099,0.015797,0.00499,-0.01056,3
0.03785,-0.002714,0.018905,-0.015634,0.009719,0.042526,0.01865,0.000048,0.022372,-0.005402,0.019523,-0.032399,-0.005954,-0.0292,-0.054971,0.026037,0.029929,-0.003233,0.017745,-0.012052,-0.010181,4
0.030961,-0.019177,0.006486,0.005799,-0.016692,-0.010972,0.013107,0.02984,0.037489,-0.009844,-0.024796,0.023754,-0.000769,-0.014977,-0.02956,0.00424,0.007377,0.021687,-0.029346,0.045497,0.00117,1
0.03191,-0.00063,-0.015112,-0.014607,-0.03625,0.009294,0.013438,0.022077,0.030343,0.002352,-0.0162,-0.014241,-0.01582,-0.01128,-0.035991,-0.002236,0.002476,0.023653,-0.04182,0.047836,0.004088,1
0.0066,-0.012479,-0.009415,-0.002939,-0.018113,0.00737,0.031833,0.030321,0.045322,-0.004547,-0.019539,0.001414,-0.00156,-0.033106,-0.02958,0.034826,0.008445,0.015322,-0.039872,0.030794,0.004467,1
0.025102,-0.016736,0.012345,-0.038146,-0.000579,-0.005113,-0.005203,0.024958,0.044813,-0.016069,-0.022843,0.010143,0.00216,0.001624,-0.0237,0.019865,0.023002,0.010944,-0.009327,0.057582,-0.00469,1
0.02605,0.001811,-0.009252,-0.058553,-0.020136,0.015153,-0.004872,0.017194,0.037667,-0.003874,-0.014247,-0.027852,-0.01289,0.005321,-0.030132,0.013389,0.018101,0.012911,-0.0218,0.059921,-0.001771,1
0.00074,-0.010038,-0.003556,-0.046884,-0.002,0.013229,0.013523,0.025438,0.052646,-0.010773,-0.017586,-0.012197,0.00137,-0.016504,-0.023721,0.050451,0.02407,0.00458,-0.019853,0.042879,-0.001392,1
0.037769,0.020854,0.020045,-0.027303,-0.024043,0.034196,-0.007558,0.028913,0.023019,-0.003874,0.000401,-0.046834,-0.005566,-0.01714,-0.033061,-0.00126,0.025913,-0.002714,-0.016673,0.057236,0.015807,1
0.012459,0.009005,0.025741,-0.015634,-0.005906,0.032272,0.010837,0.037157,0.037997,-0.010773,-0.002938,-0.031179,0.008694,-0.038965,-0.026651,0.035803,0.031882,-0.011045,-0.014726,0.040194,0.016186,1
0.037769,0.006206,-0.019995,-0.006795,-0.016718,0.00197,0.002696,-0.016985,-0.010673,0.015047,-0.029872,-0.009847,-0.013867,-0.019093,-0.049663,-0.002236,-0.020962,0.017794,-0.038646,0.047836,-0.028138,2
0.03191,0.008647,-0.014623,-0.05074,-0.000605,0.007829,-0.015615,-0.020892,-0.003349,0.008822,-0.028896,-0.023458,-0.010937,-0.004444,-0.043804,0.013389,-0.005337,0.007052,-0.018504,0.059921,-0.033997,3
0.0066,-0.003202,-0.008927,-0.039072,0.017531,0.005905,0.002781,-0.012647,0.01163,0.001923,-0.032235,-0.007802,0.003323,-0.02627,-0.037393,0.050451,0.000632,-0.00128,-0.016557,0.042879,-0.033619,4
0.04268,0.010119,0.036759,0.000916,0.015046,0.006606,-0.018631,-0.00141,-0.010851,-0.003374,-0.022843,-0.004444,0.011438,-0.032556,-0.040302,0.005217,0.007377,-0.008587,-0.001026,0.054897,-0.019338,1
0.043628,0.028667,0.015162,-0.01949,-0.004511,0.026872,-0.0183,-0.009173,-0.017997,0.008822,-0.014247,-0.04244,-0.003613,-0.028858,-0.046733,-0.00126,0.002476,-0.00662,-0.013499,0.057236,-0.016419,3
0.018318,0.016817,0.020858,-0.007822,0.013625,0.024948,0.000095,-0.000929,-0.003018,0.001923,-0.017586,-0.026784,0.010647,-0.050684,-0.040322,0.035803,0.008445,-0.014952,-0.011552,0.040194,-0.01604,4
0.056352,-0.028943,-0.001327,-0.002014,0.008699,-0.002671,0.032639,0.012262,0.014051,0.001387,-0.031632,0.018627,-0.007605,0.000648,-0.049091,-0.001619,-0.002389,0.006062,-0.029346,0.029384,-0.016409,1
0.0573,-0.010396,-0.022924,-0.02242,-0.010859,0.017595,0.032969,0.004499,0.006905,0.013583,-0.023036,-0.019368,-0.022656,0.004345,-0.055522,-0.008096,-0.00729,0.008028,-0.04182,0.031723,-0.01349,2
0.03199,-0.022245,-0.017228,-0.010751,0.007277,0.015671,0.051365,0.012743,0.021884,0.006683,-0.026375,-0.003713,-0.008396,-0.017481,-0.049111,0.028967,-0.001321,-0.000303,-0.039872,0.014681,-0.013111,3
0.050492,-0.026502,0.004533,-0.046936,0.024812,0.003188,0.014328,0.007379,0.021375,-0.004839,-0.030167,0.005016,-0.004675,0.015296,-0.043232,0.013029,0.013236,-0.005657,-0.009205,0.041469,-0.022268,1
0.062211,-0.007459,0.03383,-0.014709,0.020906,0.022231,0.011642,0.019098,0.006727,-0.004839,-0.01503,-0.013966,0.002649,-0.009118,-0.046161,-0.000643,0.021049,-0.020306,-0.003956,0.038784,-0.00469,1
0.03785,-0.000761,0.017928,-0.023447,0.019484,0.040573,0.030369,0.019579,0.01456,0.000458,-0.009774,-0.036306,0.001858,-0.027246,-0.046182,0.029944,0.022116,-0.02667,-0.014481,0.02408,-0.001392,4
0.021196,-0.019177,0.009415,-0.003967,-0.051848,-0.002183,0.036545,0.012262,0.037489,-0.007891,-0.024796,0.045727,-0.001746,-0.016931,-0.024677,-0.003572,-0.004342,0.019734,0.007763,0.023525,-0.015432,1
0.022144,-0.00063,-0.012182,-0.024373,-0.071406,0.018083,0.036876,0.004499,0.030343,0.004305,-0.0162,0.007731,-0.016796,-0.013233,-0.031108,-0.010049,-0.009243,0.0217,-0.00471,0.025864,-0.012513,1
-0.003166,-0.012479,-0.006486,-0.012705,-0.05327,0.016159,0.055271,0.012743,0.045322,-0.002594,-0.019539,0.023387,-0.002536,-0.035059,-0.024697,0.027014,-0.003274,0.013369,-0.002763,0.008822,-0.012134,1
0.015336,-0.016736,0.015275,-0.047912,-0.035735,0.003677,0.018234,0.008356,0.044813,-0.014116,-0.022843,0.032116,0.000696,-0.001306,-0.018817,0.0101,0.011283,0.007038,0.028027,0.03561,-0.021291,1
-0.009025,-0.010038,-0.000626,-0.05665,-0.037156,0.022018,0.03696,0.008837,0.052646,-0.00882,-0.017586,0.009776,-0.000095,-0.019434,-0.018838,0.040686,0.012351,0.000673,0.017501,0.020907,-0.017994,1
0.027055,0.002307,0.044572,-0.014709,-0.039641,0.02272,0.015549,0.020075,0.030164,-0.014116,-0.008194,0.013134,0.007532,-0.024743,-0.021747,-0.004549,0.019096,-0.008587,0.033154,0.032924,-0.003713,1
0.028003,0.020854,0.022974,-0.035115,-0.059199,0.042985,0.01588,0.012312,0.023019,-0.00192,0.000401,-0.024862,-0.007519,-0.021046,-0.028179,-0.011025,0.014195,-0.00662,0.02068,0.035263,-0.000794,1
0.002693,0.009005,0.028671,-0.023447,-0.041062,0.041061,0.034275,0.020556,0.037997,-0.00882,-0.002938,-0.009206,0.006741,-0.042871,-0.021768,0.026037,0.020163,-0.014952,0.022628,0.018221,-0.000415,1
0.028003,0.005229,-0.018041,-0.016561,-0.051875,0.010759,0.025157,-0.03261,-0.010673,0.017001,-0.029872,0.012126,-0.014843,-0.022999,-0.04478,-0.010049,-0.03268,0.015841,-0.001292,0.025864,-0.04474,2
0.002693,-0.00662,-0.012345,-0.004892,-0.033738,0.008835,0.043552,-0.024366,0.004306,0.010101,-0.033211,0.027781,-0.000583,-0.044825,-0.038369,0.027014,-0.026712,0.007509,0.000655,0.008822,-0.044361,3
0.021196,-0.010877,0.009415,-0.0401,-0.016204,-0.003648,0.006515,-0.02973,0.003797,-0.001421,-0.037491,0.03651,0.002649,-0.011071,-0.032489,0.0101,-0.012154,0.001179,0.031323,0.03561,-0.053518,1
0.022144,0.007671,-0.012182,-0.060506,-0.035761,0.016618,0.006846,-0.037493,-0.003349,0.010775,-0.028896,-0.001485,-0.012402,-0.007374,-0.038921,0.003623,-0.017055,0.003146,0.018849,0.037949,-0.050599,3
-0.003166,-0.004179,-0.006486,-0.048837,-0.017625,0.014694,0.025242,-0.029249,0.01163,0.003876,-0.032235,0.01417,0.001858,-0.0292,-0.03251,0.040686,-0.011087,-0.005186,0.020797,0.020907,-0.05022,4
0.032914,0.008166,0.038712,-0.006896,-0.02011,0.015395,0.00383,-0.018011,-0.010851,-0.001421,-0.022843,0.017528,0.009485,-0.034509,-0.035419,-0.004549,-0.004342,-0.012493,0.036572,0.032924,-0.03594,1
0.033863,0.026714,0.017115,-0.027303,-0.039668,0.035661,0.004161,-0.025774,-0.017997,0.010775,-0.014247,-0.020467,-0.005566,-0.030812,-0.04185,-0.011025,-0.009243,-0.010526,0.024098,0.035263,-0.033021,3
0.022225,-0.024198,-0.014298,-0.020517,-0.027879,0.025436,0.072849,-0.004835,0.021884,0.008637,-0.026375,0.01826,-0.009372,-0.021387,-0.044229,0.019201,-0.01304,-0.002256,-0.002763,-0.007292,-0.029712,3
0.040727,-0.028455,0.007462,-0.056701,-0.010344,0.012954,0.035812,-0.009222,0.021375,-0.002886,-0.030167,0.026989,-0.00614,0.012366,-0.038349,0.003264,0.001517,-0.008587,0.027905,0.019497,-0.038869,1
0.053394,0.009136,0.015162,-0.044881,-0.033808,0.052263,0.033458,-0.005267,-0.000419,0.00931,-0.006435,-0.029989,-0.013379,-0.007374,-0.04771,-0.018838,0.004429,-0.022245,0.02068,0.01915,-0.018372,3
